network,mean_bc,std_bc,m_bc,M_bc,mean_cc,std_cc,m_cc,M_cc,mean_cl,std_cl,m_cl,M_cl,mean_ds,std_ds,m_ds,M_ds,mean_sv,std_sv,m_sv,M_sv,diameter,, 
er_0.10la_0.10c_018.csv,0.001676605,0.000755816,0.00015222,0.005727032,0.373853341,0.00955791,0.334225494,0.407256421,0.034353445,0.030885742,0,0.272058824,19.086,4.323806113,6,37,3.640358378,2.415324177,0.001281405,20.1185573,4,,
er_0.10la_0.40c_001.csv,0.005254957,0.005589938,0,0.034884804,0.081166651,0.007670089,0.001001001,0.091416545,0.00321746,0.029366528,0,0.333333333,3.16,1.626359445,1,9,1.468948979,1.00109385,8.83E-18,4.28285513,15,,
er_0.10la_0.40c_004.csv,0.003153171,0.002587485,0,0.015165756,0.242026276,0.016891166,0.1685507,0.283484677,0.051703214,0.110690223,0,1,5.894,2.452504593,1,14,2.014649384,1.354691056,0.002708869,7.076154104,8,,
er_0.10la_0.40c_007.csv,0.002461978,0.001703732,5.03E-05,0.012162901,0.289585032,0.014421692,0.233957845,0.332889037,0.025822226,0.042467223,0,0.5,8.598,2.918718026,2,20,2.455369319,1.602860415,0.008297652,9.68424096,6,,
er_0.10la_0.40c_010.csv,0.002106901,0.001250119,8.86E-05,0.009047479,0.322528895,0.014523613,0.271688877,0.367279412,0.028397986,0.033783146,0,0.222222222,11.43,3.402451569,3,25,2.830022728,1.849586808,0.002126975,12.54617012,5,,
er_0.10la_0.40c_013.csv,0.001869808,0.000975141,0.000213446,0.006323782,0.348890515,0.012181651,0.301084991,0.379415116,0.024483447,0.024049686,0,0.194444444,14.246,3.738376581,5,28,3.168462326,2.051059846,0.004500439,15.29382185,4,,
er_0.10la_0.40c_016.csv,0.001735163,0.000829711,0.000200073,0.006305309,0.365900253,0.010264926,0.316841104,0.400240385,0.026880105,0.019390793,0,0.155555556,17.136,4.153161778,6,35,3.473201178,2.252304061,0.000377676,18.21532188,4,,
er_0.10la_0.40c_019.csv,0.001659113,0.000771235,0.000160231,0.006143617,0.376330235,0.009977985,0.341538462,0.414179105,0.030064593,0.01827016,0,0.142857143,19.436,4.495343381,7,39,3.69575521,2.403620899,0.004093734,20.5191966,4,,
er_0.10la_0.80c_002.csv,0.004125634,0.003763484,0,0.023631526,0.140440943,0.010582066,0.001001001,0.162650602,0.002207143,0.016937464,0,0.333333333,4.056,1.875735158,1,12,1.672112134,1.122515484,6.65E-17,5.147775716,10,,
er_0.10la_0.80c_005.csv,0.002875287,0.002163669,0,0.021574392,0.259124892,0.016340449,0.183471074,0.312773951,0.02594682,0.066100945,0,1,6.666,2.541437173,1,21,2.15550928,1.421189552,0.002120163,7.820160378,7,,
er_0.10la_0.80c_008.csv,0.002305017,0.001450441,0,0.009564538,0.303291022,0.014644325,0.233793588,0.344839489,0.016118489,0.022418891,0,0.190476191,9.658,3.092021442,1,21,2.604459004,1.695521541,0.001519664,10.75078833,6,,
er_0.10la_0.80c_011.csv,0.002006408,0.001095485,0.000102678,0.006548914,0.333229768,0.014020625,0.273848684,0.367414491,0.017160594,0.017973977,0,0.133333333,12.394,3.454663326,3,24,2.955558783,1.91276561,0.006515978,13.43403109,5,,
er_0.10la_0.80c_014.csv,0.001804248,0.00088939,0.000119525,0.006638255,0.356933603,0.010774061,0.308333333,0.385565419,0.019882403,0.015370262,0,0.107142857,15.378,3.85044698,4,30,3.294422451,2.127153195,0.000732513,16.39572312,4,,
er_0.10la_0.80c_017.csv,0.001711395,0.0008067,0.000263109,0.006070756,0.36906917,0.009696924,0.331563226,0.406097561,0.020227398,0.013216513,0,0.083333333,17.696,4.135781509,7,35,3.536211621,2.278422124,0.003609642,18.73051759,4,,
er_0.20ba_000.csv,0.006726579,0.008747568,0,0.104187998,0.019617531,0.003876617,0.001001001,0.021393237,0.004214286,0.057725949,0,1,2.478,1.360649612,1,10,1.301394983,0.885647276,2.18E-32,3.746019918,20,,
er_0.20ba_001.csv,0.006043752,0.006689811,0,0.045811194,0.070741016,0.007128382,0.001001001,0.080610022,0.001547619,0.032708905,0,1,2.838,1.434508213,1,8,1.394542139,0.945120217,2.20E-17,3.93844054,15,,
er_0.20ba_002.csv,0.004279926,0.004033015,0,0.026234846,0.137421811,0.01013787,0.001001001,0.157546128,0.001837302,0.01652536,0,0.333333333,3.894,1.789403802,1,11,1.641481252,1.095234815,6.60E-17,4.905510962,10,,
er_0.20ba_003.csv,0.003785692,0.00338603,0,0.023082967,0.210450362,0.017235327,0.147715511,0.253103623,0.002642208,0.019323278,0,0.333333333,4.494,2.035216477,1,12,1.762296384,1.178266292,5.79E-16,5.65097689,10,,
er_0.20ba_004.csv,0.003273117,0.002774551,0,0.020266382,0.235123896,0.015742341,0.169782461,0.278738839,0.006723954,0.033369067,0,0.333333333,5.438,2.298573349,1,15,1.940714791,1.292913803,0.000850217,6.538873047,8,,
er_0.20ba_005.csv,0.003004943,0.002661049,0,0.023175728,0.250838066,0.016731301,0.185964259,0.303739739,0.005070959,0.018209408,0,0.166666667,6.064,2.640620548,1,19,2.041874863,1.376498109,0.001187542,7.380550561,7,,
er_0.20ba_006.csv,0.002711189,0.002135719,0,0.017204551,0.270384724,0.015568882,0.196924897,0.31754609,0.006774289,0.023221935,0,0.333333333,7.172,2.819994392,1,21,2.229281789,1.484015736,0.000387979,8.405189616,7,,
er_0.20ba_007.csv,0.002550687,0.001860518,4.66E-05,0.012669906,0.282368054,0.01428759,0.240375361,0.322258065,0.008056481,0.022835094,0,0.333333333,7.958,2.921433,2,19,2.353438448,1.555418745,0.003217183,9.095820362,6,,
er_0.20ba_008.csv,0.002408583,0.001655262,0,0.012767172,0.294133319,0.014809051,0.239568345,0.341538462,0.009045967,0.022132357,0,0.333333333,8.848,3.088435597,1,22,2.486328607,1.6328411,0.004651019,10.04948658,6,,
er_0.20ba_009.csv,0.002302515,0.001609608,0.000114134,0.014311941,0.303566651,0.015211317,0.256088183,0.351760563,0.0118958,0.02183589,0,0.333333333,9.572,3.396815325,3,27,2.580579359,1.706637095,0.001793632,10.9302016,5,,
er_0.20ba_010.csv,0.002152442,0.001358559,3.47E-05,0.00972536,0.317946588,0.015162091,0.263657957,0.361563518,0.013497152,0.01955808,0,0.166666667,10.856,3.470346857,2,25,2.758576746,1.801736478,0.001065075,12.04586309,5,,
er_0.20ba_011.csv,0.002094152,0.00130529,0.00011475,0.008225891,0.323851208,0.014531785,0.27354874,0.363008721,0.011661084,0.016272607,0,0.111111111,11.368,3.559950737,3,24,2.819270228,1.849247248,0.000747374,12.52011684,5,,
er_0.20ba_012.csv,0.002012931,0.001294029,0.000158374,0.009323222,0.332588834,0.015002596,0.283806818,0.371237458,0.014729581,0.017990219,0,0.142857143,12.206,3.909328184,4,28,2.919464817,1.919042778,0.004134798,13.54302106,5,,
er_0.20ba_013.csv,0.0019379,0.001169688,0.00022526,0.007161017,0.34094189,0.013789871,0.302360775,0.376554844,0.015833714,0.016775085,0,0.105263158,13.152,3.985320411,5,28,3.033113569,1.988019637,0.003377903,14.46281156,5,,
er_0.20ba_014.csv,0.001858074,0.001074944,0.000165355,0.008117836,0.350375632,0.01296556,0.300270514,0.388111888,0.015713337,0.01695061,0,0.186813187,14.364,4.240458169,5,32,3.168151545,2.080099947,0.003512329,15.69010569,4,,
er_0.20ba_015.csv,0.001823215,0.001052104,0.00005168,0.007008324,0.354651669,0.012465824,0.292790152,0.390539484,0.017021143,0.015932079,0,0.136363636,14.986,4.35669425,3,31,3.236935763,2.123263258,0.004679892,16.30573731,4,,
er_0.20ba_016.csv,0.001781239,0.000953973,9.81E-05,0.007474002,0.35991163,0.01128906,0.295125554,0.393617021,0.017790401,0.014806356,0,0.095238095,15.872,4.33802195,4,36,3.336309471,2.177392733,0.003109423,17.14975124,4,,
er_0.20ba_017.csv,0.001745658,0.001001862,0.000250926,0.007469454,0.364568745,0.011384945,0.323720026,0.402335884,0.018742136,0.01445883,0,0.109090909,16.686,4.754788325,7,37,3.415603582,2.240458027,0.007571292,18.11334757,4,,
er_0.20ba_018.csv,0.001719131,0.000965439,0.000186173,0.010637892,0.368104212,0.011184799,0.334113712,0.422410148,0.018566543,0.014102182,0,0.116883117,17.428,4.822039824,6,48,3.491733269,2.288186788,0.00078492,18.89369623,4,,
er_0.20ba_019.csv,0.001685149,0.00089041,0.000292285,0.007368884,0.372719989,0.010607847,0.338414634,0.412639405,0.020190009,0.014781411,0,0.138095238,18.424,4.847857849,8,44,3.591669843,2.3502995,0.002297584,19.76972502,4,,
er_0.20dd_000.csv,0.007199472,0.00947018,0,0.07593974,0.017211905,0.003625171,0.001001001,0.018854393,0.002502381,0.037230696,0,1,2.408,1.365796984,1,11,1.272268186,0.888444519,1.96E-32,3.791907882,27,,
er_0.20dd_001.csv,0.005231157,0.006356445,0,0.045434199,0.060935063,0.006624591,0.001001001,0.067531941,0.0017,0.019447908,0,0.333333333,3.094,1.752779574,1,11,1.434997243,1.0172428,1.27E-17,4.429106808,15,,
er_0.20dd_002.csv,0.00452574,0.004611337,0,0.029774076,0.133195852,0.011286602,0.001001001,0.154024052,0.003685714,0.024620747,0,0.333333333,3.676,1.922685809,1,12,1.569749263,1.100857507,3.00E-17,4.944565026,13,,
er_0.20dd_003.csv,0.003654881,0.003689368,0,0.031257814,0.150357162,0.011155943,0.001001001,0.175293911,0.003781746,0.036455493,0,1,4.658,2.301811099,1,15,1.768751091,1.236737474,6.32E-17,6.108001352,11,,
er_0.20dd_004.csv,0.003231978,0.00287606,0,0.021649222,0.23769904,0.017758323,0.161519806,0.28673938,0.005178141,0.02389174,0,0.333333333,5.59,2.552727251,1,16,1.936355091,1.356660961,2.49E-16,6.929695752,8,,
er_0.20dd_005.csv,0.003033778,0.002375598,0,0.014861791,0.249162551,0.017162462,0.172093023,0.289146165,0.00825878,0.036536168,0,0.666666667,6.2,2.576167044,1,15,2.049596707,1.413914191,5.09E-16,7.436777366,8,,
er_0.20dd_006.csv,0.002793534,0.002122298,0,0.01181313,0.264753375,0.016923815,0.180945481,0.30300273,0.006246348,0.024638674,0,0.333333333,7,2.831963986,1,16,2.175424207,1.505831837,0.001543478,8.25814622,8,,
er_0.20dd_007.csv,0.002592595,0.001907826,0,0.011434605,0.279404812,0.016762668,0.20483904,0.319067391,0.007882371,0.021769664,0,0.333333333,7.938,3.075323335,1,18,2.317285295,1.602556977,0.006961159,9.255074591,7,,
er_0.20dd_008.csv,0.002439119,0.001748234,0,0.010170296,0.291563035,0.015017258,0.231679035,0.329594193,0.008565988,0.019784023,0,0.2,8.8,3.181213624,1,20,2.450688102,1.671564485,0.00038968,10.0583339,6,,
er_0.20dd_009.csv,0.002282118,0.001511974,0,0.011917747,0.305457324,0.015173385,0.235502122,0.344720497,0.009498553,0.019675959,0,0.166666667,9.954,3.404037525,1,25,2.602953109,1.782872713,0.001481292,11.18175583,6,,
er_0.20dd_010.csv,0.002157464,0.00137372,3.08E-05,0.009789505,0.31750304,0.015630034,0.250125188,0.355263158,0.010927009,0.018767168,0,0.166666667,11.026,3.614192356,2,24,2.737412857,1.879513461,0.002078987,12.28295781,5,,
er_0.20dd_011.csv,0.002088725,0.001358254,1.59E-05,0.010216343,0.324557952,0.015896062,0.263102449,0.366202346,0.011652185,0.018969163,0,0.2,11.788,3.832459229,2,28,2.81884753,1.96012719,0.005442671,13.12940558,5,,
er_0.20dd_012.csv,0.001997696,0.001245075,0,0.007641144,0.334352295,0.015618004,0.256088183,0.37556391,0.01535125,0.019192618,0,0.214285714,12.784,4.092687881,1,27,2.934467249,2.042768211,0.000514227,14.16607849,5,,
er_0.20dd_013.csv,0.001921706,0.001148538,0.000133949,0.00801347,0.342840586,0.013867254,0.293823529,0.378409091,0.012829479,0.015055464,0,0.107142857,13.82,4.161600524,4,29,3.044909548,2.132727326,0.000817368,15.14525782,5,,
er_0.20dd_014.csv,0.001876853,0.001112455,6.35E-05,0.006669495,0.34817282,0.013893209,0.279128248,0.381006865,0.01419757,0.016271145,0,0.2,14.488,4.360145281,3,28,3.118529347,2.182378223,0.001535453,15.89100934,5,,
er_0.20dd_015.csv,0.001821361,0.001005178,7.01E-05,0.007755459,0.354856268,0.012057457,0.309959665,0.384230769,0.016626504,0.01591407,0,0.095238095,15.436,4.288390642,4,32,3.234368324,2.230439765,0.007108064,16.7068955,4,,
er_0.20dd_016.csv,0.001764406,0.000977167,0.000105718,0.006045748,0.362130253,0.011752183,0.311895098,0.389321902,0.017726852,0.014823999,0,0.1,16.752,4.749215835,5,33,3.352826633,2.347456831,0.000928476,18.16282825,4,,
er_0.20dd_017.csv,0.001728382,0.000965966,8.12E-05,0.008700634,0.366916548,0.011954157,0.299909937,0.408923455,0.01964828,0.014628668,0,0.115384615,17.7,4.971993636,5,40,3.44612354,2.41334468,0.007339959,19.14601158,4,,
er_0.20dd_018.csv,0.001691984,0.000868215,0.000180431,0.006346845,0.371768808,0.010450756,0.326257348,0.405438312,0.018406051,0.012661235,0,0.090909091,18.698,4.783479662,6,38,3.547960681,2.471836363,0.003118578,19.96579691,4,,
er_0.20dd_019.csv,0.001657273,0.000819277,0.000134379,0.005892685,0.376635258,0.010783252,0.340490798,0.416076635,0.020247531,0.013057642,0,0.093567252,20.074,5.058271455,7,40,3.648157116,2.600951683,0.005328496,21.42926563,4,,
er_0.20la_0.10c_000.csv,0.006546563,0.007828903,0,0.051767666,0.026475122,0.004457121,0.001001001,0.028582055,0.006266667,0.067384931,0,1,2.6,1.357144739,1,8,1.337508544,0.900594745,4.25E-32,3.628188164,19,,
er_0.20la_0.10c_003.csv,0.003671389,0.003142023,0,0.017379937,0.215315137,0.016007495,0.156656735,0.250250501,0.081389272,0.173267941,0,1,4.824,2.061862089,1,13,1.832395695,1.210919492,0.006203183,5.867190926,9,,
er_0.20la_0.10c_006.csv,0.002665564,0.002029431,0,0.014526955,0.27370153,0.015392415,0.217079531,0.311895098,0.085966584,0.12043956,0,1,7.818,2.886036245,2,20,2.31492796,1.568154501,0.0015241,9.033540126,7,,
er_0.20la_0.10c_009.csv,0.002224302,0.001518325,4.06E-05,0.010163004,0.310891048,0.015146,0.256416838,0.352132534,0.065239495,0.081048696,0,0.571428571,10.594,3.493618378,2,25,2.696994968,1.822146576,6.16E-05,11.82300987,5,,
er_0.20la_0.10c_012.csv,0.001974178,0.001188169,9.00E-06,0.010478688,0.336871737,0.014500121,0.280067283,0.380861609,0.062399251,0.070238592,0,0.833333333,13.328,3.914810563,2,33,3.010353436,2.065374588,0.007123687,14.62204398,5,,
er_0.20la_0.10c_015.csv,0.001799197,0.000982569,0.000169297,0.007937,0.357589859,0.011042407,0.316941624,0.39145768,0.057136942,0.056720041,0,0.424242424,16.042,4.192351585,6,35,3.309269358,2.256266011,0.001262924,17.24083328,4,,
er_0.20la_0.10c_018.csv,0.001681868,0.000815928,0.000230848,0.005822882,0.373135563,0.009841826,0.341305091,0.403636364,0.058010285,0.047464077,0,0.381818182,19.31,4.59488988,8,37,3.616167019,2.496664994,2.86E-05,20.47036664,4,,
er_0.20la_0.40c_001.csv,0.005178232,0.005710036,0,0.047346215,0.081647258,0.007570126,0.001001001,0.092491436,0.002125397,0.021261819,0,0.333333333,3.17,1.663089254,1,11,1.467780831,1.007779457,2.94E-17,4.352958731,14,,
er_0.20la_0.40c_004.csv,0.003238515,0.002757738,0,0.020733848,0.237221022,0.016975701,0.155704489,0.28583691,0.089925824,0.145341729,0,1,5.848,2.453755676,1,16,2.000825906,1.358195749,2.95E-16,7.117414954,9,,
er_0.20la_0.40c_007.csv,0.002493163,0.001805002,0,0.013447848,0.287053117,0.014752639,0.226427924,0.330904273,0.04757766,0.057600347,0,0.333333333,8.492,3.028714102,1,21,2.431331396,1.606433205,0.002997509,9.673069683,6,,
er_0.20la_0.40c_010.csv,0.00211557,0.001300655,8.28E-05,0.009847674,0.321680521,0.014947738,0.267040898,0.364998173,0.052355423,0.051582494,0,0.333333333,11.52,3.518235066,3,26,2.833836291,1.867986048,0.005250337,12.68181907,5,,
er_0.20la_0.40c_013.csv,0.001879261,0.000992289,0.000129195,0.00689197,0.347747671,0.012186018,0.299819928,0.379271071,0.036291198,0.030023834,0,0.145454546,14.21,3.812142761,4,29,3.159268648,2.056458511,0.00094882,15.31865633,4,,
er_0.20la_0.40c_016.csv,0.001732138,0.000806696,0.000072363,0.005633627,0.366302377,0.01017254,0.311700468,0.396114195,0.039578615,0.025557446,0,0.178571429,17.36,4.1693865,4,32,3.494983417,2.268279286,0.006884132,18.43854731,4,,
er_0.20la_0.40c_019.csv,0.001654865,0.000764898,0.000139119,0.005365383,0.376942405,0.010172726,0.333555927,0.410773026,0.035959224,0.021735821,0,0.163636364,19.644,4.553899648,6,37,3.716536787,2.414819727,0.000933902,20.75277253,4,,
er_0.20la_0.80c_002.csv,0.004001063,0.003635853,0,0.02264721,0.201427983,0.016795155,0.146760688,0.244792943,0.00097381,0.010564547,0,0.166666667,4.206,1.923867268,1,11,1.705490716,1.138991403,0.000619142,5.325922034,10,,
er_0.20la_0.80c_005.csv,0.00288203,0.002243996,0,0.015309246,0.258543897,0.015405037,0.195307918,0.299370692,0.040906453,0.063518414,0,0.333333333,6.646,2.56695798,1,18,2.152083936,1.419343063,0.003908936,7.770083151,7,,
er_0.20la_0.80c_008.csv,0.002299249,0.001478154,0,0.01030152,0.303845463,0.014912934,0.25037594,0.341889117,0.023958347,0.029609713,0,0.333333333,9.726,3.16874817,1,23,2.611031369,1.705436951,0.003579898,10.88527192,5,,
er_0.20la_0.80c_011.csv,0.002000314,0.001146481,0,0.008923694,0.333917892,0.014149813,0.248383889,0.373178932,0.018779928,0.019752252,0,0.133333333,12.426,3.511816746,1,28,2.960007387,1.914250838,0.007141942,13.49249567,5,,
er_0.20la_0.80c_014.csv,0.001812292,0.00094497,9.89E-05,0.007216371,0.355978911,0.011755064,0.303186646,0.387059279,0.0267685,0.019680409,0,0.133333333,15.354,4.077169031,4,33,3.287433546,2.132318148,0.005350944,16.53903161,4,,
er_0.20la_0.80c_017.csv,0.001705814,0.000841692,0.000081883,0.00642969,0.369866729,0.010336465,0.316039228,0.402822581,0.026938611,0.016417735,0,0.142857143,17.946,4.451617785,4,36,3.551246413,2.309685891,0.007689311,19.11577918,4,,
er_0.30ba_000.csv,0.007371864,0.010582301,0,0.075552218,0.011540434,0.002941626,0.001001001,0.012766284,0.001047619,0.016297684,0,0.333333333,2.276,1.337015935,1,9,1.228048832,0.876296791,9.84E-33,3.560985225,24,,
er_0.30ba_001.csv,0.005703632,0.007114088,0,0.042961999,0.02634688,0.004502401,0.001001001,0.028351686,0.004002381,0.050152333,0,1,2.762,1.591819679,1,10,1.35822265,0.957721897,1.60E-18,4.007345432,17,,
er_0.30ba_002.csv,0.004326809,0.00452714,0,0.041071409,0.189298577,0.016860322,0.123638614,0.240606936,0.002729437,0.022364216,0,0.333333333,3.812,1.951528751,1,13,1.611304112,1.102587439,2.01E-16,5.070725738,11,,
er_0.30ba_003.csv,0.003925874,0.003837801,0,0.027438477,0.204420272,0.016510252,0.132686944,0.247522299,0.003727706,0.026903005,0,0.5,4.274,2.070074687,1,13,1.706801564,1.166545508,3.61E-16,5.473132479,11,,
er_0.30ba_004.csv,0.003367484,0.003144254,0,0.021265758,0.230307795,0.017200206,0.160121814,0.276195742,0.004731641,0.028558597,0,0.333333333,5.166,2.407538212,1,15,1.878544192,1.279481035,0.000816141,6.489147494,9,,
er_0.30ba_005.csv,0.003043464,0.002961007,0,0.03650118,0.248498655,0.017011866,0.1845898,0.31092437,0.007696899,0.033402393,0,0.333333333,5.928,2.76667137,1,28,2.010206611,1.373706439,0.000562362,7.455093309,8,,
er_0.30ba_006.csv,0.002765429,0.002294851,0,0.021531443,0.266650366,0.016701946,0.196421549,0.322674419,0.007009073,0.023167431,0,0.333333333,6.97,2.886075091,1,26,2.195115566,1.466788209,0.001642518,8.555325238,7,,
er_0.30ba_007.csv,0.002597099,0.002069321,0,0.016482906,0.27887294,0.015443899,0.215069968,0.328402367,0.007072038,0.022027377,0,0.333333333,7.684,3.055729288,1,21,2.303077763,1.542670677,0.005062821,9.002880488,6,,
er_0.30ba_008.csv,0.002448557,0.001816448,6.83E-05,0.014541214,0.290774659,0.015142419,0.230025328,0.338988802,0.010795658,0.027449088,0,0.333333333,8.576,3.211625529,2,26,2.437024912,1.623856391,0.005725131,10.03894959,6,,
er_0.30ba_009.csv,0.00234983,0.001837449,0,0.018295716,0.299379805,0.015939969,0.214792518,0.36,0.010861951,0.022688224,0,0.2,9.21,3.536439793,1,30,2.522423549,1.68741798,0.002900566,10.77937481,6,,
er_0.30ba_010.csv,0.002201249,0.001681185,3.89E-05,0.015320945,0.313250698,0.016519175,0.252655539,0.368634686,0.012889314,0.019630939,0,0.166666667,10.354,3.909727608,2,33,2.674157666,1.789659403,0.006357099,12.08753967,5,,
er_0.30ba_011.csv,0.002107015,0.001611458,0,0.013477298,0.322714533,0.016610159,0.246059113,0.376412962,0.013352246,0.01961567,0,0.142857143,11.182,4.214812053,1,34,2.773797586,1.867631375,0.000944031,12.9052039,5,,
er_0.30ba_012.csv,0.002008573,0.00139226,3.18E-05,0.010131676,0.333153411,0.015906351,0.26124477,0.381443299,0.015125172,0.018885627,0,0.151515152,12.302,4.264619911,2,32,2.924746768,1.935938105,0.005625932,14.21609098,5,,
er_0.30ba_013.csv,0.00198182,0.001301354,7.39E-05,0.010763893,0.336029206,0.014820843,0.282283131,0.378122634,0.016237852,0.021120493,0,0.205128205,12.598,4.185440707,3,33,2.957998732,1.961694039,0.00423784,14.17767277,5,,
er_0.30ba_014.csv,0.00190549,0.001310475,0.00010923,0.01055924,0.344771553,0.014221094,0.289985486,0.393927445,0.015717181,0.017534347,0,0.164835165,13.536,4.500106105,4,36,3.067128661,2.031925633,0.004663649,15.10342057,5,,
er_0.30ba_015.csv,0.001851878,0.001188455,2.23E-05,0.008599589,0.351151308,0.013201564,0.276578073,0.391764706,0.015728469,0.017842623,0,0.153846154,14.42,4.625688813,2,34,3.162979701,2.101323253,0.002130751,16.03982768,5,,
er_0.30ba_016.csv,0.001812016,0.001089073,0.000138967,0.007979325,0.356046205,0.012330992,0.310730949,0.394549763,0.016817494,0.015141157,0,0.111111111,15.198,4.574464091,5,35,3.257254931,2.142029485,0.001356519,16.69873433,4,,
er_0.30ba_017.csv,0.001778821,0.001124749,8.85E-05,0.010628147,0.360284771,0.012285202,0.305504587,0.407256421,0.018180097,0.014440742,0,0.088888889,15.858,4.936821671,4,43,3.321741628,2.196368038,0.004436155,17.55934192,4,,
er_0.30ba_018.csv,0.001715181,0.001049577,0.00024649,0.008031271,0.368682394,0.011913846,0.333222148,0.411449753,0.020389962,0.018222284,0,0.190476191,17.514,5.41656193,7,42,3.485822817,2.315823674,0.000544088,19.50893361,4,,
er_0.30ba_019.csv,0.001699604,0.001032964,0.000209003,0.009400941,0.370803707,0.011882201,0.330466424,0.421875,0.022296329,0.020303851,0,0.285714286,18.028,5.527546451,7,51,3.534092423,2.353336089,0.003618899,20.08582438,4,,
er_0.30dd_000.csv,0.007044334,0.009911112,0,0.066813653,0.011286575,0.002912271,0.001001001,0.012464285,0.001933333,0.034651215,0,1,2.33,1.423068911,1,10,1.23134704,0.902100031,2.82E-32,3.699272488,23,,
er_0.30dd_001.csv,0.005800549,0.007368861,0,0.063902867,0.041190942,0.005458234,0.001001001,0.044935229,0.001305556,0.017323689,0,0.333333333,2.83,1.681644412,1,14,1.359577886,0.990731029,1.00E-17,4.285903425,15,,
er_0.30dd_002.csv,0.004564849,0.004795963,0,0.026736816,0.11671683,0.00976941,0.001002003,0.13323553,0.001623016,0.019476633,0,0.333333333,3.624,1.966339363,1,13,1.54250501,1.115651512,1.72E-18,4.916722617,12,,
er_0.30dd_003.csv,0.003871778,0.003943009,0,0.027590637,0.206867071,0.017696117,0.144510343,0.250753012,0.003146898,0.034862818,0,1,4.39,2.264293936,1,15,1.701495403,1.22266651,1.74E-16,5.788421074,10,,
er_0.30dd_004.csv,0.003509317,0.003368972,0,0.027009281,0.223356339,0.018354021,0.150022526,0.269344837,0.00513736,0.024525411,0,0.333333333,5.018,2.492767516,1,18,1.819997732,1.305989378,2.00E-17,6.551982639,9,,
er_0.30dd_005.csv,0.003313518,0.003190629,0,0.019796282,0.233350543,0.01845261,0.169178662,0.285673434,0.007175019,0.051103345,0,1,5.442,2.702950599,1,16,1.885613258,1.373485581,2.22E-17,7.082250928,9,,
er_0.30dd_006.csv,0.002853928,0.002465153,0,0.016187842,0.260734553,0.017708746,0.190830946,0.306818182,0.00470937,0.016776599,0,0.2,6.79,3.024077553,1,18,2.113863492,1.523673567,2.39E-15,8.290222312,7,,
er_0.30dd_007.csv,0.002632733,0.002087971,0,0.017920914,0.276304135,0.016584183,0.206960845,0.324983735,0.007539515,0.020849431,0,0.166666667,7.798,3.132572267,1,22,2.279854406,1.612533376,0.001343932,9.237282471,7,,
er_0.30dd_008.csv,0.002482557,0.001987643,0,0.012821235,0.288125352,0.016590842,0.230184332,0.329051383,0.009394323,0.027940013,0,0.333333333,8.646,3.528332911,1,24,2.382781014,1.72289136,0.001533434,10.19739251,6,,
er_0.30dd_009.csv,0.00234354,0.00173951,0,0.011960359,0.300014378,0.016438996,0.238140644,0.345674741,0.008898824,0.021161344,0,0.333333333,9.592,3.678187742,1,24,2.519422868,1.801251901,0.003460596,11.10461557,6,,
er_0.30dd_010.csv,0.002236705,0.00160381,0,0.011077512,0.30980392,0.01597715,0.242358079,0.353628319,0.011932006,0.025722542,0,0.4,10.426,3.765727646,1,25,2.634443471,1.867004981,0.001548326,11.82231792,6,,
er_0.30dd_011.csv,0.002123049,0.001488121,0,0.009159915,0.321113593,0.016846692,0.248507463,0.365666179,0.011803383,0.019418877,0,0.25,11.612,4.161342665,1,26,2.759871477,1.998776984,0.001660778,13.21560769,6,,
er_0.30dd_012.csv,0.002072853,0.001365388,4.84E-05,0.009034668,0.326286397,0.01650127,0.266755674,0.367549669,0.01251622,0.017321861,0,0.166666667,12.084,4.122127598,2,27,2.825426715,2.025083672,0.004505436,13.61288213,5,,
er_0.30dd_013.csv,0.001970909,0.001262087,8.71E-05,0.008515652,0.337242154,0.014577056,0.288728324,0.369726129,0.014407481,0.01646418,0,0.102564103,13.398,4.274326364,3,29,2.96125483,2.151504087,0.00146368,14.82161815,5,,
er_0.30dd_014.csv,0.001870072,0.001116181,0.000120907,0.00895532,0.348973658,0.013655681,0.291253644,0.383493282,0.01395021,0.014438155,0,0.091666667,14.824,4.555851159,4,36,3.125358853,2.248584453,0.000995446,16.36580665,5,,
er_0.30dd_015.csv,0.001840342,0.001194371,8.86E-05,0.009424801,0.352606309,0.013600214,0.298297999,0.389929742,0.016793606,0.017853643,0,0.178571429,15.266,4.895018407,4,39,3.167517167,2.287539071,0.003939996,16.89597187,5,,
er_0.30dd_016.csv,0.001794144,0.001073562,4.26E-05,0.007470996,0.3583425,0.01255646,0.289146165,0.394549763,0.016301533,0.015644617,0,0.166666667,16.384,4.912298309,3,36,3.266862864,2.389896866,0.003551165,17.93815812,5,,
er_0.30dd_017.csv,0.001742659,0.000979579,6.27E-05,0.007263689,0.365021678,0.012101762,0.309863524,0.402497986,0.018875141,0.016786561,0,0.2,17.726,5.081411688,4,40,3.393082485,2.49258726,0.000577699,19.26593025,4,,
er_0.30dd_018.csv,0.001699514,0.000944835,0.000052683,0.006714888,0.370798141,0.011491515,0.317142857,0.40642799,0.019747631,0.015220114,0,0.166666667,18.91,5.308868437,4,39,3.504512047,2.574567014,0.006071653,20.47934069,4,,
